dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,264,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0390705649915616
iris,264,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0030050329805817
iris,264,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.2570030200004112
iris,264,multirank,0.2769594296522034,0.0133333333333333,0.1533333333333333,0.1533333333333333,"[0, 50, 100, 150]","[0, 22, 23, 29, 43, 44, 50, 61, 67, 79, 83, 98, 115, 117, 131, 134, 141, 144, 145, 150]",18,0.0775883309834171
iris,264,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0213658019783906
iris,264,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0559080170060042
glass,264,changeforest_bs,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 76, 85, 155, 172, 185, 214]","[0, 76, 85, 172, 185, 214]",4,0.07333268399816
glass,264,changekNN_bs,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 76, 85, 155, 172, 185, 214]","[0, 76, 85, 172, 185, 214]",4,0.0081583980063442
glass,264,ecp,0.2801237822261299,0.397196261682243,0.0,0.397196261682243,"[0, 76, 85, 155, 172, 185, 214]","[0.0, 172.0, 214.0]",1,0.3608038280217442
glass,264,multirank,0.5052046169982436,0.0607476635514018,0.1542056074766355,0.1542056074766355,"[0, 76, 85, 155, 172, 185, 214]","[0, 10, 12, 21, 22, 23, 24, 31, 33, 48, 49, 52, 55, 68, 78, 80, 84, 85, 168, 176, 178, 179, 180, 185, 189, 190, 195, 196, 197, 214]",28,0.1289395889907609
glass,264,kernseg_rbf,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 76, 85, 155, 172, 185, 214]","[0, 76, 85, 172, 185, 214]",4,0.0373073599766939
glass,264,kernseg_linear,0.465890313691318,0.0794392523364486,0.1542056074766355,0.1542056074766355,"[0, 76, 85, 155, 172, 185, 214]","[0, 11, 13, 17, 20, 22, 24, 31, 33, 47, 49, 52, 55, 69, 72, 77, 81, 85, 172, 174, 176, 178, 180, 182, 184, 189, 192, 195, 197, 204, 206, 211, 214]",31,0.0967647510115057
wine,264,changeforest_bs,0.998241182020922,0.0003095017022593,0.0156298359640978,0.0156298359640978,"[0, 216, 3052, 3245, 5383, 6462]","[0, 101, 216, 3052, 3247, 5383, 6462]",5,0.8993588050070684
wine,264,changekNN_bs,0.9929368637113322,0.0029402661714639,0.0029402661714639,0.0029402661714639,"[0, 216, 3052, 3245, 5383, 6462]","[0, 197, 3052, 3247, 5384, 6462]",4,4.056567680003354
wine,264,ecp,0.996698180917657,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 216, 3052, 3245, 5383, 6462]","[0.0, 208.0, 3051.0, 3245.0, 5384.0, 6462.0]",4,748.2000128780201
wine,264,multirank,0.9409371306062244,0.0301764159702878,0.0003095017022593,0.0301764159702878,"[0, 216, 3052, 3245, 5383, 6462]","[0, 216, 3247, 5383, 6462]",3,83.97633330099052
wine,264,kernseg_rbf,0.999149570401584,0.0003095017022593,0.0003095017022593,0.0003095017022593,"[0, 216, 3052, 3245, 5383, 6462]","[0, 216, 3052, 3247, 5384, 6462]",4,6.772606732993154
wine,264,kernseg_linear,0.5080951979744663,0.0108325595790776,0.1931290622098421,0.1931290622098421,"[0, 216, 3052, 3245, 5383, 6462]","[0, 63, 65, 286, 288, 1462, 1464, 3008, 3010, 3039, 3245, 3659, 3661, 4518, 4520, 4555, 4558, 4733, 4736, 4889, 4891, 5002, 5004, 5075, 5077, 5384, 6462]",25,4.318674613983603
breast-cancer,264,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0725596850097645
breast-cancer,264,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0365609479777049
breast-cancer,264,ecp,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0.0, 458.0, 699.0]",1,4.041719907021616
breast-cancer,264,multirank,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.9224135070107876
breast-cancer,264,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0919239739887416
breast-cancer,264,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.1403884619940072
abalone,264,changeforest_bs,0.9571865212522976,0.0268076733890801,0.0108214461387112,0.0268076733890801,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0, 293, 983, 1550, 2037, 2094, 2209, 2852, 3049, 3456, 3696, 4022, 4066]",11,0.8523142069752794
abalone,264,changekNN_bs,0.9072512643709846,0.0268076733890801,0.0245941957697983,0.0268076733890801,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0, 293, 983, 1575, 2037, 2106, 2209, 2903, 2946, 2992, 3046, 3477, 3696, 4023, 4066]",13,1.4884668919839896
abalone,264,ecp,0.879279796994343,0.0499262174126906,0.0049188391539596,0.0499262174126906,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0.0, 298.0, 983.0, 1549.0, 2037.0, 2209.0, 3046.0, 3457.0, 3698.0, 4066.0]",8,327.2466433410009
abalone,264,multirank,0.7258682493797072,0.1399409739301524,0.0066404328578455,0.1399409739301524,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0, 293, 1551, 2037, 2120, 2121, 2209, 2850, 3046, 3696, 4066]",9,32.68123448302504
abalone,264,kernseg_rbf,0.9563502796461488,0.0268076733890801,0.0014756517461878,0.0268076733890801,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0, 298, 983, 1549, 2037, 2094, 2209, 2837, 3046, 3441, 3696, 4066]",10,2.58349061399349
abalone,264,kernseg_linear,0.8290157422463487,0.0499262174126906,0.05853418593212,0.05853418593212,"[0, 67, 109, 235, 293, 982, 1550, 2037, 2094, 2209, 2843, 3046, 3437, 3696, 3963, 4066]","[0, 298, 983, 1312, 1314, 1549, 2037, 2209, 3046, 3457, 3698, 4066]",10,1.7415750039799605
dry-beans,264,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]","[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]",6,2.347963501000777
dry-beans,264,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]","[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]",6,21.74285681400216
dry-beans,264,ecp,0.9998885567594727,7.346998751010212e-05,7.346998751010212e-05,7.346998751010212e-05,"[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]","[0.0, 3546.0, 4068.0, 6704.0, 8632.0, 10261.0, 11584.0, 13611.0]",6,5634.054172880016
dry-beans,264,kernseg_rbf,0.9998885567594727,7.346998751010212e-05,7.346998751010212e-05,7.346998751010212e-05,"[0, 3546, 4068, 6704, 8632, 10262, 11584, 13611]","[0, 3546, 4068, 6704, 8632, 10261, 11584, 13611]",6,31.536858930019665
