dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,317,changeforest_bs,0.8991243812186035,0.0,0.0866666666666666,0.0866666666666666,"[0, 50, 100, 150]","[0, 37, 50, 100, 150]",3,0.0356731789943296
iris,317,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0044614340004045
iris,317,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.2468479509989265
iris,317,multirank,0.9900327781122484,0.0,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0, 49, 50, 100, 150]",3,0.0774780430074315
iris,317,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0203051620046608
iris,317,kernseg_linear,0.8519701810436635,0.0,0.0866666666666666,0.0866666666666666,"[0, 50, 100, 150]","[0, 50, 96, 100, 110, 113, 150]",5,0.0535311120038386
glass,317,changeforest_bs,0.8794829770537936,0.0046728971962616,0.0887850467289719,0.0887850467289719,"[0, 70, 83, 159, 168, 197, 214]","[0, 51, 69, 83, 159, 168, 197, 214]",6,0.0769576820021029
glass,317,changekNN_bs,0.9477239097695792,0.0233644859813084,0.0186915887850467,0.0233644859813084,"[0, 70, 83, 159, 168, 197, 214]","[0, 70, 83, 163, 197, 214]",4,0.0059580889937933
glass,317,ecp,0.9477239097695792,0.0233644859813084,0.0186915887850467,0.0233644859813084,"[0, 70, 83, 159, 168, 197, 214]","[0.0, 70.0, 83.0, 163.0, 197.0, 214.0]",4,0.6828918620012701
glass,317,multirank,0.7029654155644265,0.0046728971962616,0.1355140186915887,0.1355140186915887,"[0, 70, 83, 159, 168, 197, 214]","[0, 71, 72, 73, 75, 76, 83, 87, 91, 92, 130, 131, 149, 150, 151, 153, 159, 165, 166, 168, 189, 193, 197, 214]",22,0.1303071230067871
glass,317,kernseg_rbf,0.9813042864270332,0.0233644859813084,0.0186915887850467,0.0233644859813084,"[0, 70, 83, 159, 168, 197, 214]","[0, 70, 83, 159, 163, 197, 214]",5,0.0343928349902853
glass,317,kernseg_linear,0.3751280255222665,0.0093457943925233,0.1775700934579439,0.1775700934579439,"[0, 70, 83, 159, 168, 197, 214]","[0, 22, 69, 71, 74, 76, 78, 80, 83, 87, 89, 92, 98, 103, 119, 121, 123, 126, 129, 131, 133, 135, 144, 146, 149, 152, 159, 163, 166, 170, 174, 176, 178, 180, 187, 191, 193, 197, 212, 214]",38,0.098931654007174
wine,317,changeforest_bs,0.9919115355730516,0.0027855153203342,0.0027855153203342,0.0027855153203342,"[0, 1079, 3915, 6053, 6246, 6462]","[0, 1097, 3915, 6055, 6246, 6462]",4,0.6758471580105834
wine,317,changekNN_bs,0.9716709070197976,0.0029402661714639,0.0102135561745589,0.0102135561745589,"[0, 1079, 3915, 6053, 6246, 6462]","[0, 1098, 3849, 3915, 6055, 6246, 6462]",5,3.9587923279905226
wine,317,ecp,0.982584091697948,0.0052615289384091,0.0052615289384091,0.0052615289384091,"[0, 1079, 3915, 6053, 6246, 6462]","[0.0, 1045.0, 3909.0, 6053.0, 6246.0, 6462.0]",4,627.1219123899937
wine,317,multirank,0.9837125363146224,0.0060352831940575,0.0060352831940575,0.0060352831940575,"[0, 1079, 3915, 6053, 6246, 6462]","[0, 1040, 3915, 6053, 6246, 6462]",4,86.47608584200498
wine,317,kernseg_rbf,0.9823335216208618,0.0052615289384091,0.0052615289384091,0.0052615289384091,"[0, 1079, 3915, 6053, 6246, 6462]","[0, 1045, 3909, 6054, 6246, 6462]",4,6.602613508992363
