dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,38,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0197864808142185
iris,38,changekNN_bs,0.8710957310342771,0.0,0.14,0.14,"[0, 50, 100, 150]","[0, 50, 100, 129, 150]",3,0.0038677081465721
iris,38,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.2768418099731207
iris,38,multirank,0.878370770703147,0.0066666666666666,0.0866666666666666,0.0866666666666666,"[0, 50, 100, 150]","[0, 51, 100, 113, 150]",3,0.0825560018420219
iris,38,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0198503471910953
iris,38,kernseg_linear,0.8991243812186035,0.0,0.0866666666666666,0.0866666666666666,"[0, 50, 100, 150]","[0, 50, 100, 113, 150]",3,0.0581387225538492
glass,38,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 9, 85, 114, 131, 144, 214]","[0, 9, 85, 114, 131, 144, 214]",5,0.0469294693320989
glass,38,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 9, 85, 114, 131, 144, 214]","[0, 9, 85, 114, 131, 144, 214]",5,0.0071521159261465
glass,38,ecp,0.9247864082837562,0.0420560747663551,0.0,0.0420560747663551,"[0, 9, 85, 114, 131, 144, 214]","[0.0, 85.0, 114.0, 131.0, 144.0, 214.0]",4,0.96035423502326
glass,38,multirank,0.7395793881468758,0.014018691588785,0.1588785046728972,0.1588785046728972,"[0, 9, 85, 114, 131, 144, 214]","[0, 5, 6, 9, 51, 53, 70, 76, 80, 81, 88, 114, 129, 132, 133, 137, 138, 143, 144, 214]",18,0.1423693504184484
glass,38,kernseg_rbf,0.9936099171592732,0.0093457943925233,0.0093457943925233,0.0093457943925233,"[0, 9, 85, 114, 131, 144, 214]","[0, 9, 85, 114, 129, 144, 214]",5,0.0364806316792964
glass,38,kernseg_linear,0.4009420236945725,0.0046728971962616,0.1775700934579439,0.1775700934579439,"[0, 9, 85, 114, 131, 144, 214]","[0, 5, 9, 15, 17, 28, 30, 41, 43, 45, 47, 51, 53, 70, 73, 75, 80, 83, 85, 88, 90, 92, 94, 101, 103, 105, 110, 112, 114, 129, 131, 133, 135, 137, 139, 143, 145, 155, 158, 162, 214]",39,0.1079855039715766
wine,38,changeforest_bs,0.9982052590518168,0.000464252553389,0.000464252553389,0.000464252553389,"[0, 193, 409, 1488, 4324, 6462]","[0, 192, 408, 1488, 4321, 6462]",4,0.6145261917263269
wine,38,changekNN_bs,0.994679853030382,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 193, 409, 1488, 4324, 6462]","[0, 192, 408, 1486, 4332, 6462]",4,4.274743694812059
wine,38,ecp,0.9942572578658884,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 193, 409, 1488, 4324, 6462]","[0.0, 192.0, 408.0, 1485.0, 4332.0, 6462.0]",4,682.9294866919518
wine,38,multirank,0.9955258551999396,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 193, 409, 1488, 4324, 6462]","[0, 192, 408, 1488, 4332, 6462]",4,91.41575321368872
wine,38,kernseg_rbf,0.9942572578658884,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 193, 409, 1488, 4324, 6462]","[0, 192, 408, 1485, 4332, 6462]",4,7.096231168136001
wine,38,kernseg_linear,0.629437434724173,0.0021665119158155,0.1100278551532033,0.1100278551532033,"[0, 193, 409, 1488, 4324, 6462]","[0, 192, 378, 380, 408, 1488, 3613, 3615, 4338, 4341, 4988, 4990, 5837, 5839, 6462]",13,4.735075315460563
breast-cancer,38,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.042831739410758
breast-cancer,38,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0386207904666662
breast-cancer,38,ecp,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0.0, 241.0, 699.0]",1,4.259792746976018
breast-cancer,38,multirank,0.7807546198015164,0.0,0.1688125894134478,0.1688125894134478,"[0, 241, 699]","[0, 17, 30, 57, 58, 59, 72, 73, 94, 102, 123, 126, 133, 135, 151, 156, 169, 171, 187, 191, 207, 209, 211, 214, 217, 241, 699]",25,0.9959940519183874
breast-cancer,38,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0978159606456756
breast-cancer,38,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.153565764427185
abalone,38,changeforest_bs,0.8892339790605891,0.0641908509591736,0.0122970978848991,0.0641908509591736,"[0, 103, 792, 1426, 1483, 1742, 1868, 2071, 2338, 2906, 2964, 3031, 3518, 3909, 4024, 4066]","[0, 101, 842, 1426, 1482, 1742, 2332, 2906, 3030, 3522, 3909, 4024, 4066]",11,0.6184961441904306
abalone,38,changekNN_bs,0.8724725813829098,0.0646827348745696,0.0147565174618789,0.0646827348745696,"[0, 103, 792, 1426, 1483, 1742, 1868, 2071, 2338, 2906, 2964, 3031, 3518, 3909, 4024, 4066]","[0, 79, 852, 1426, 1482, 1742, 2334, 2906, 3030, 3522, 3907, 4024, 4066]",11,1.686568832024932
abalone,38,ecp,0.8475992145835916,0.0654205607476635,0.0167240531234628,0.0654205607476635,"[0, 103, 792, 1426, 1483, 1742, 1868, 2071, 2338, 2906, 2964, 3031, 3518, 3909, 4024, 4066]","[0.0, 102.0, 860.0, 1426.0, 1483.0, 1742.0, 2337.0, 2906.0, 3522.0, 3909.0, 4024.0, 4066.0]",10,368.2404674813152
abalone,38,multirank,0.7204262588279315,0.1559272011805214,0.0014756517461878,0.1559272011805214,"[0, 103, 792, 1426, 1483, 1742, 1868, 2071, 2338, 2906, 2964, 3031, 3518, 3909, 4024, 4066]","[0, 101, 1426, 1742, 2335, 2906, 3028, 3518, 3914, 3915, 4024, 4066]",10,34.66302853450179
