dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,21,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0199161078780889
iris,21,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0034985188394784
iris,21,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.7377455588430166
iris,21,multirank,0.3258550765407788,0.0,0.1666666666666666,0.1666666666666666,"[0, 50, 100, 150]","[0, 8, 10, 12, 16, 37, 40, 50, 59, 61, 88, 89, 94, 98, 100, 120, 121, 124, 125, 136, 141, 142, 144, 150]",22,0.0807794276624918
iris,21,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0209973081946373
iris,21,kernseg_linear,0.6776762622966669,0.0,0.1533333333333333,0.1533333333333333,"[0, 50, 100, 150]","[0, 37, 40, 50, 100, 118, 121, 123, 137, 139, 150]",9,0.0580012630671262
glass,21,changeforest_bs,0.9757634944125908,0.0,0.0654205607476635,0.0654205607476635,"[0, 76, 146, 159, 176, 185, 214]","[0, 76, 146, 159, 176, 185, 199, 214]",6,0.052428251132369
glass,21,changekNN_bs,0.6912839826696454,0.1401869158878504,0.014018691588785,0.1401869158878504,"[0, 76, 146, 159, 176, 185, 214]","[0, 73, 176, 214]",2,0.005885224789381
glass,21,ecp,0.4977855617653308,0.3271028037383177,0.0,0.3271028037383177,"[0, 76, 146, 159, 176, 185, 214]","[0.0, 146.0, 176.0, 214.0]",2,0.5380026157945395
glass,21,multirank,0.5713199432377484,0.0093457943925233,0.1214953271028037,0.1214953271028037,"[0, 76, 146, 159, 176, 185, 214]","[0, 13, 14, 16, 18, 50, 51, 58, 60, 75, 82, 85, 146, 147, 150, 151, 156, 157, 159, 176, 181, 182, 187, 189, 197, 198, 210, 211, 214]",27,0.1382911875844001
glass,21,kernseg_rbf,0.2483645242351242,0.3551401869158878,0.0327102803738317,0.3551401869158878,"[0, 76, 146, 159, 176, 185, 214]","[0, 176, 192, 214]",2,0.0367138292640447
glass,21,kernseg_linear,0.2008260130503495,0.0046728971962616,0.1728971962616822,0.1728971962616822,"[0, 76, 146, 159, 176, 185, 214]","[0, 8, 11, 17, 23, 26, 28, 33, 37, 43, 45, 50, 52, 54, 59, 61, 69, 71, 73, 75, 80, 82, 85, 97, 104, 121, 125, 146, 148, 150, 152, 157, 159, 162, 164, 176, 186, 188, 195, 198, 214]",39,0.1057019755244255
wine,21,changeforest_bs,0.9971509016165756,0.0010832559579077,0.0010832559579077,0.0010832559579077,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2834, 4981, 5190, 5383, 6462]",4,0.6861001141369343
wine,21,changekNN_bs,0.9390644437478816,0.0298669142680284,0.0102135561745589,0.0298669142680284,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2829, 5124, 5190, 6462]",3,4.286786423996091
wine,21,ecp,0.972188353329144,0.0298669142680284,0.0010832559579077,0.0298669142680284,"[0, 2836, 4974, 5190, 5383, 6462]","[0.0, 2829.0, 4981.0, 5190.0, 6462.0]",3,700.7547921426594
wine,21,multirank,0.9255049688228364,0.0334261838440111,0.0010832559579077,0.0334261838440111,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2829, 5190, 6462]",2,90.5910442918539
wine,21,kernseg_rbf,0.9723317829412635,0.0295574125657691,0.0010832559579077,0.0295574125657691,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2829, 4981, 5192, 6462]",3,7.189350623637438
wine,21,kernseg_linear,0.5571390061286182,0.0298669142680284,0.1550603528319405,0.1550603528319405,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 966, 968, 2865, 2867, 3131, 3136, 3193, 3195, 3972, 3988, 4084, 4086, 4981, 5118, 5120, 5190, 6462]",16,4.729857491329312
breast-cancer,21,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0444741137325763
breast-cancer,21,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0390158053487539
breast-cancer,21,ecp,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0.0, 241.0, 699.0]",1,4.240939052775502
breast-cancer,21,multirank,0.8001606505429716,0.0,0.1344778254649499,0.1344778254649499,"[0, 241, 699]","[0, 18, 24, 36, 37, 53, 56, 69, 92, 94, 163, 165, 168, 171, 218, 219, 222, 241, 699]",17,0.975781049579382
breast-cancer,21,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0970452316105365
breast-cancer,21,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.1529251355677843
abalone,21,changeforest_bs,0.9194367368375148,0.0514018691588785,0.0034431874077717,0.0514018691588785,"[0, 391, 650, 765, 832, 1521, 2155, 2358, 2625, 2751, 2808, 2866, 2969, 3456, 3498, 4066]","[0, 380, 650, 765, 832, 1519, 2149, 2752, 2808, 2880, 2967, 3455, 3502, 4066]",12,0.6178819965571165
