dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,16,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0198645703494548
iris,16,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0035100057721138
iris,16,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.2742009107023477
iris,16,multirank,0.9711339101330156,0.0,0.02,0.02,"[0, 50, 100, 150]","[0, 50, 100, 147, 150]",3,0.092697562649846
iris,16,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0261387396603822
iris,16,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0714747291058301
glass,16,changeforest_bs,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 76, 93, 163, 176, 185, 214]","[0, 76, 163, 176, 185, 214]",4,0.0408374220132827
glass,16,changekNN_bs,0.757431822638441,0.0934579439252336,0.014018691588785,0.0934579439252336,"[0, 76, 93, 163, 176, 185, 214]","[0, 73, 163, 166, 214]",3,0.006404560059309
glass,16,ecp,0.3354488657431068,0.3551401869158878,0.0,0.3551401869158878,"[0, 76, 93, 163, 176, 185, 214]","[0.0, 163.0, 214.0]",1,0.3708354402333498
glass,16,multirank,0.6248521448989318,0.0420560747663551,0.1308411214953271,0.1308411214953271,"[0, 76, 93, 163, 176, 185, 214]","[0, 8, 9, 12, 48, 49, 51, 52, 67, 68, 84, 163, 168, 169, 170, 177, 178, 185, 210, 212, 213, 214]",20,0.1396753657609224
glass,16,kernseg_rbf,0.3637178090341,0.3551401869158878,0.0093457943925233,0.3551401869158878,"[0, 76, 93, 163, 176, 185, 214]","[0, 161, 185, 214]",2,0.0367500148713588
glass,16,kernseg_linear,0.153565049914289,0.0093457943925233,0.1775700934579439,0.1775700934579439,"[0, 76, 93, 163, 176, 185, 214]","[0, 5, 7, 9, 12, 25, 27, 30, 32, 34, 38, 41, 43, 46, 49, 51, 53, 55, 57, 59, 61, 63, 67, 70, 74, 76, 82, 84, 95, 98, 111, 114, 123, 126, 143, 149, 151, 163, 168, 170, 174, 176, 179, 182, 185, 198, 201, 206, 208, 210, 212, 214]",50,0.1058994885534048
wine,16,changeforest_bs,0.996464708832234,0.0021665119158155,0.0021665119158155,0.0021665119158155,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2836, 4988, 5190, 5383, 6462]",4,0.6858236379921436
wine,16,changekNN_bs,0.9701071983708502,0.0300216651191581,0.0046425255338904,0.0300216651191581,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2836, 5004, 5189, 6462]",3,4.249248586595058
wine,16,ecp,0.9767546183787608,0.0300216651191581,0.000464252553389,0.0300216651191581,"[0, 2836, 4974, 5190, 5383, 6462]","[0.0, 2836.0, 4971.0, 5189.0, 6462.0]",3,676.759936299175
wine,16,multirank,0.9293397440099528,0.0334261838440111,0.0,0.0334261838440111,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2836, 5190, 6462]",2,92.43990330770612
wine,16,kernseg_rbf,0.9767308865610944,0.0300216651191581,0.0001547508511296,0.0300216651191581,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 2835, 4975, 5189, 6462]",3,7.147599659860134
wine,16,kernseg_linear,0.5669368717566761,0.0301764159702878,0.177653977096874,0.177653977096874,"[0, 2836, 4974, 5190, 5383, 6462]","[0, 1688, 1690, 2638, 2641, 2836, 3386, 3388, 3620, 3622, 4968, 4970, 5074, 5076, 5188, 6462]",14,4.762132344767451
breast-cancer,16,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.044094443321228
breast-cancer,16,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0384088214486837
breast-cancer,16,ecp,0.9302431732828876,0.0,0.0586552217453505,0.0586552217453505,"[0, 241, 699]","[0.0, 32.0, 41.0, 241.0, 699.0]",3,6.554319553077221
breast-cancer,16,multirank,0.7998679181645966,0.0014306151645207,0.1702432045779685,0.1702432045779685,"[0, 241, 699]","[0, 9, 10, 34, 37, 46, 49, 122, 123, 146, 198, 205, 209, 212, 215, 231, 233, 240, 699]",17,0.9757525604218245
breast-cancer,16,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0971772354096174
breast-cancer,16,kernseg_linear,0.9302431732828876,0.0,0.0586552217453505,0.0586552217453505,"[0, 241, 699]","[0, 32, 41, 241, 699]",3,0.1535081565380096
abalone,16,changeforest_bs,0.9416203785630244,0.0418101328086571,0.0017215937038858,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0, 259, 319, 1013, 1275, 1664, 2163, 2220, 2707, 2822, 3455, 3498, 4066]",11,0.6461467891931534
abalone,16,changekNN_bs,0.9320494193323948,0.0418101328086571,0.0002459419576979,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0, 259, 317, 1005, 1273, 1664, 2163, 2220, 2707, 2822, 3498, 4066]",10,1.6716618947684765
abalone,16,ecp,0.9305497700462816,0.0418101328086571,0.0012297097884899,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0.0, 259.0, 312.0, 1006.0, 1273.0, 1664.0, 2163.0, 2220.0, 2707.0, 2822.0, 3498.0, 4066.0]",10,406.72950118780136
abalone,16,multirank,0.9306882765968564,0.0418101328086571,0.0049188391539596,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0, 259, 317, 1006, 1273, 1664, 2163, 2220, 2706, 2802, 2803, 2820, 2821, 3498, 4066]",13,34.44987010397017
abalone,16,kernseg_rbf,0.932621841665917,0.0418101328086571,0.0,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0, 259, 317, 1006, 1273, 1664, 2163, 2220, 2707, 2822, 3498, 4066]",10,2.6720325350761414
abalone,16,kernseg_linear,0.918915040059048,0.0418101328086571,0.0196753566158386,0.0418101328086571,"[0, 259, 317, 1006, 1273, 1664, 1790, 1993, 2060, 2163, 2220, 2707, 2822, 3456, 3498, 4066]","[0, 259, 312, 1006, 1273, 1664, 2163, 2220, 2706, 2822, 3460, 3498, 3986, 3988, 4066]",13,1.8679539561271667
dry-beans,16,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 1322, 4868, 6796, 8426, 11062, 11584, 13611]","[0, 1322, 4868, 6796, 8426, 11062, 11584, 13611]",6,2.1603127028793097
