dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,203,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0469964040094055
iris,203,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0052136909798718
iris,203,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.3927930060017388
iris,203,multirank,0.2820111325500813,0.0133333333333333,0.1666666666666666,0.1666666666666666,"[0, 50, 100, 150]","[0, 10, 11, 25, 29, 31, 37, 38, 39, 50, 51, 56, 58, 68, 69, 80, 97, 98, 124, 135, 147, 150]",20,0.1165180240059271
iris,203,kernseg_rbf,0.9410449800736684,0.02,0.02,0.02,"[0, 50, 100, 150]","[0, 50, 103, 150]",2,0.0249292700027581
iris,203,kernseg_linear,0.6239135024001615,0.0066666666666666,0.1466666666666666,0.1466666666666666,"[0, 50, 100, 150]","[0, 50, 53, 72, 81, 97, 99, 128, 136, 150]",8,0.0700953140039928
glass,203,changeforest_bs,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 13, 89, 118, 127, 197, 214]","[0, 13, 89, 118, 127, 214]",4,0.0954497960046865
glass,203,changekNN_bs,0.7545590896355842,0.0794392523364486,0.0,0.0794392523364486,"[0, 13, 89, 118, 127, 197, 214]","[0, 89, 127, 214]",2,0.0058463650057092
glass,203,ecp,0.7545590896355842,0.0794392523364486,0.0,0.0794392523364486,"[0, 13, 89, 118, 127, 197, 214]","[0.0, 89.0, 127.0, 214.0]",2,0.5675330249941908
glass,203,multirank,0.5183184111029168,0.0794392523364486,0.1775700934579439,0.1775700934579439,"[0, 13, 89, 118, 127, 197, 214]","[0, 5, 6, 7, 12, 13, 22, 29, 51, 52, 64, 65, 70, 71, 89, 102, 104, 107, 109, 118, 126, 127, 214]",21,0.1753037619928363
glass,203,kernseg_rbf,0.8466590697936177,0.0794392523364486,0.0,0.0794392523364486,"[0, 13, 89, 118, 127, 197, 214]","[0, 13, 89, 127, 214]",3,0.0465507480257656
glass,203,kernseg_linear,0.1860343213972383,0.014018691588785,0.1728971962616822,0.1728971962616822,"[0, 13, 89, 118, 127, 197, 214]","[0, 5, 7, 10, 12, 14, 16, 25, 27, 29, 38, 46, 52, 62, 65, 68, 70, 73, 75, 78, 81, 83, 86, 88, 107, 109, 118, 127, 129, 142, 163, 169, 174, 176, 178, 180, 182, 184, 186, 188, 200, 203, 205, 207, 214]",43,0.1492934330017306
wine,203,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 193, 3029, 4108, 6246, 6462]","[0, 193, 3029, 4108, 6246, 6462]",4,0.951293477002764
wine,203,changekNN_bs,0.9940260689145712,0.0032497678737233,0.0032497678737233,0.0032497678737233,"[0, 193, 3029, 4108, 6246, 6462]","[0, 193, 3029, 4110, 6267, 6462]",4,3.75801477098139
wine,203,ecp,0.999652590734584,0.0001547508511296,0.0001547508511296,0.0001547508511296,"[0, 193, 3029, 4108, 6246, 6462]","[0.0, 193.0, 3029.0, 4109.0, 6246.0, 6462.0]",4,659.3779054360057
wine,203,multirank,0.8948445445121175,0.0334261838440111,0.0,0.0334261838440111,"[0, 193, 3029, 4108, 6246, 6462]","[0, 3029, 4108, 6462]",2,83.5652985079796
wine,203,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 193, 3029, 4108, 6246, 6462]","[0, 193, 3029, 4108, 6246, 6462]",4,6.352371014014352
wine,203,kernseg_linear,0.6114659639173204,0.0123800680903744,0.164035902197462,0.164035902197462,"[0, 193, 3029, 4108, 6246, 6462]","[0, 193, 753, 755, 2995, 2997, 4108, 4254, 4256, 5027, 5029, 5186, 5188, 5630, 5632, 5982, 5984, 6326, 6328, 6462]",18,4.180484251002781
breast-cancer,203,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0776464820082765
breast-cancer,203,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0368810659856535
breast-cancer,203,ecp,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0.0, 458.0, 699.0]",1,3.899066906975349
breast-cancer,203,multirank,0.7802823458060306,0.0014306151645207,0.1716738197424892,0.1716738197424892,"[0, 458, 699]","[0, 459, 460, 491, 502, 503, 515, 522, 529, 531, 532, 564, 565, 579, 587, 595, 607, 608, 611, 619, 625, 645, 646, 679, 680, 699]",24,0.936654371995246
breast-cancer,203,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0951517729845363
breast-cancer,203,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.137525155005278
abalone,203,changeforest_bs,0.956898152577612,0.0253320216428922,0.0191834727004426,0.0253320216428922,"[0, 42, 168, 427, 1061, 1750, 1807, 2294, 2352, 2619, 3187, 3578, 3681, 3884, 3999, 4066]","[0, 169, 427, 1061, 1750, 1807, 2293, 2357, 2622, 3109, 3187, 3578, 3884, 3999, 4066]",13,1.1458095849957315
abalone,203,changekNN_bs,0.961595237569634,0.0253320216428922,0.014510575504181,0.0253320216428922,"[0, 42, 168, 427, 1061, 1750, 1807, 2294, 2352, 2619, 3187, 3578, 3681, 3884, 3999, 4066]","[0, 169, 424, 1062, 1750, 1807, 2296, 2353, 2619, 2678, 3187, 3578, 3884, 3999, 4066]",13,1.8265044639993
