dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,224,changeforest_bs,0.97993200471804,0.0066666666666666,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0, 50, 101, 150]",2,0.0326324820052832
iris,224,changekNN_bs,0.97993200471804,0.0066666666666666,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0, 50, 101, 150]",2,0.0045392570027615
iris,224,ecp,0.97993200471804,0.0066666666666666,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0.0, 50.0, 101.0, 150.0]",2,0.2553831929981243
iris,224,multirank,0.5184032587588633,0.0066666666666666,0.1466666666666666,0.1466666666666666,"[0, 50, 100, 150]","[0, 4, 5, 43, 47, 50, 84, 101, 115, 119, 128, 143, 148, 149, 150]",13,0.0784767919976729
iris,224,kernseg_rbf,0.97993200471804,0.0066666666666666,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0, 50, 101, 150]",2,0.0220579879824072
iris,224,kernseg_linear,0.97993200471804,0.0066666666666666,0.0066666666666666,0.0066666666666666,"[0, 50, 100, 150]","[0, 50, 101, 150]",2,0.0546526839898433
glass,224,changeforest_bs,0.9836258056868112,0.0093457943925233,0.0186915887850467,0.0186915887850467,"[0, 17, 93, 106, 115, 144, 214]","[0, 16, 93, 108, 111, 115, 144, 214]",6,0.0872308840043842
glass,224,changekNN_bs,0.8316895502753345,0.0794392523364486,0.0046728971962616,0.0794392523364486,"[0, 17, 93, 106, 115, 144, 214]","[0, 93, 105, 144, 214]",3,0.0086013370018918
glass,224,ecp,0.8248480870052696,0.0794392523364486,0.0186915887850467,0.0794392523364486,"[0, 17, 93, 106, 115, 144, 214]","[0.0, 93.0, 102.0, 104.0, 144.0, 214.0]",4,0.6482159860024694
glass,224,multirank,0.4862775839635658,0.0794392523364486,0.1542056074766355,0.1542056074766355,"[0, 17, 93, 106, 115, 144, 214]","[0, 43, 45, 60, 61, 69, 70, 93, 97, 98, 102, 104, 105, 112, 113, 119, 123, 124, 125, 126, 142, 145, 159, 214]",22,0.1315060119959525
glass,224,kernseg_rbf,0.8507794230473507,0.0794392523364486,0.0,0.0794392523364486,"[0, 17, 93, 106, 115, 144, 214]","[0, 93, 115, 144, 214]",3,0.0351316320011392
