dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,476,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0269349245354533
iris,476,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0055197309702634
iris,476,ecp,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0.0, 50.0, 100.0, 150.0]",2,0.4925460675731301
iris,476,multirank,0.9302597706529372,0.0,0.0533333333333333,0.0533333333333333,"[0, 50, 100, 150]","[0, 50, 92, 100, 150]",3,0.1647003721445799
iris,476,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0375037724152207
iris,476,kernseg_linear,0.3889072594376638,0.0,0.1666666666666666,0.1666666666666666,"[0, 50, 100, 150]","[0, 25, 27, 46, 50, 82, 92, 100, 108, 110, 113, 116, 124, 127, 131, 134, 144, 150]",16,0.1045094681903719
glass,476,changeforest_bs,0.8630914394606263,0.0794392523364486,0.0046728971962616,0.0794392523364486,"[0, 29, 42, 112, 129, 138, 214]","[0, 29, 42, 129, 139, 214]",4,0.064251915551722
glass,476,changekNN_bs,0.868059763934392,0.0794392523364486,0.0046728971962616,0.0794392523364486,"[0, 29, 42, 112, 129, 138, 214]","[0, 28, 42, 129, 138, 214]",4,0.012145415879786
glass,476,ecp,0.7714001779487947,0.0794392523364486,0.0,0.0794392523364486,"[0, 29, 42, 112, 129, 138, 214]","[0.0, 42.0, 129.0, 214.0]",2,0.9024222679436208
glass,476,multirank,0.545935299846579,0.0794392523364486,0.1495327102803738,0.1495327102803738,"[0, 29, 42, 112, 129, 138, 214]","[0, 10, 11, 12, 20, 21, 22, 27, 29, 40, 42, 129, 135, 137, 142, 143, 167, 168, 182, 208, 214]",19,0.2831004709005356
glass,476,kernseg_rbf,0.8278859344939545,0.0794392523364486,0.014018691588785,0.0794392523364486,"[0, 29, 42, 112, 129, 138, 214]","[0, 27, 43, 129, 141, 214]",4,0.0717072198167443
glass,476,kernseg_linear,0.2151197131965272,0.0747663551401869,0.1401869158878504,0.1401869158878504,"[0, 29, 42, 112, 129, 138, 214]","[0, 4, 6, 10, 12, 20, 22, 27, 29, 31, 33, 35, 37, 40, 42, 45, 69, 72, 91, 94, 96, 129, 135, 138, 140, 143, 146, 148, 162, 164, 166, 168, 184, 187, 189, 192, 195, 198, 200, 202, 204, 206, 208, 214]",42,0.1924509583041072
wine,476,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 216, 409, 2547, 3626, 6462]","[0, 216, 409, 2547, 3626, 6462]",4,1.2192228818312287
wine,476,changekNN_bs,0.9991547347505976,0.0003095017022593,0.0003095017022593,0.0003095017022593,"[0, 216, 409, 2547, 3626, 6462]","[0, 216, 409, 2547, 3624, 6462]",4,6.501148619689047
wine,476,ecp,0.9965813700293212,0.0012380068090374,0.0012380068090374,0.0012380068090374,"[0, 216, 409, 2547, 3626, 6462]","[0.0, 215.0, 409.0, 2547.0, 3618.0, 6462.0]",4,710.7932102624327
