dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.011770637705922127
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.011976124718785286
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.011455891653895378
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01369098387658596
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.012721488252282143
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.012445421889424324
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.012179074808955193
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.012957528233528137
iris,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.010733792558312416
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.015209930017590523
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.016623159870505333
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019012238830327988
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.024473927915096283
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.02585487626492977
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.02749508246779442
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.025426600128412247
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.026295771822333336
iris,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.02574160508811474
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=2__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.03966609574854374
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=2__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.043461134657263756
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=2__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.04149056226015091
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=8__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.08458561077713966
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=8__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.07941692508757114
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=8__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0750648956745863
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=None__random_forest_max_features=1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.07727240025997162
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=None__random_forest_max_features=default,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.07568805292248726
iris,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=None__random_forest_max_features=None,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.0860319696366787
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=1,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.02164536900818348
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=default,0.8968547652259463,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 96, 172, 201, 214]",4,0.018918819725513458
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=2__random_forest_max_features=None,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.023846831172704697
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=1,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.02640245296061039
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=default,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.026895128190517426
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=8__random_forest_max_features=None,0.9081692985624108,0.0514018691588785,0.028037383177570093,0.0514018691588785,"[0, 70, 87, 96, 172, 201, 214]","[0, 81, 87, 96, 172, 201, 214]",5,0.03193985857069492
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=1,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.02295192889869213
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=default,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.024225136265158653
glass,212,changeforest_bs__random_forest_n_estimators=20__random_forest_max_depth=None__random_forest_max_features=None,0.9081692985624108,0.0514018691588785,0.028037383177570093,0.0514018691588785,"[0, 70, 87, 96, 172, 201, 214]","[0, 81, 87, 96, 172, 201, 214]",5,0.0304646585136652
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=1,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.033576756715774536
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=default,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.03543190099298954
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=2__random_forest_max_features=None,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.04099298641085625
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=1,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.060756001621484756
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=default,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.059016283601522446
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=8__random_forest_max_features=None,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.07314198091626167
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=1,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.05847707577049732
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=default,0.8523233647911521,0.056074766355140186,0.028037383177570093,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 166, 172, 201, 214]",6,0.059207139536738396
glass,212,changeforest_bs__random_forest_n_estimators=100__random_forest_max_depth=None__random_forest_max_features=None,0.901534101568223,0.056074766355140186,0.02336448598130841,0.056074766355140186,"[0, 70, 87, 96, 172, 201, 214]","[0, 82, 87, 96, 172, 201, 214]",5,0.07191899046301842
glass,212,changeforest_bs__random_forest_n_estimators=500__random_forest_max_depth=2__random_forest_max_features=1,0.8725526347385163,0.0794392523364486,0.0,0.0794392523364486,"[0, 70, 87, 96, 172, 201, 214]","[0, 87, 96, 172, 201, 214]",4,0.07889860682189465
