dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0053420639596879
iris-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0048794579925015
iris-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.000425897014793
iris-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.000380317971576
iris-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 50]","[0.0, 50.0]",0,0.0409036200144328
iris-no-change,1385,multirank,0.0,0.0,0.14,0.14,"[0, 50]","[0, 7, 50]",1,0.0270066619850695
iris-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0030436099623329
glass-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0093899380299262
glass-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.009617067000363
glass-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0012232119916006
glass-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0008878440130501
glass-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 76]","[0.0, 76.0]",0,0.0596198059502057
glass-no-change,1385,multirank,0.0,0.0,0.3552631578947368,0.3552631578947368,"[0, 76]","[0, 49, 76]",1,0.0415375849697738
glass-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0071400930173695
wine-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.1192075429717078
wine-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.1212325299857184
wine-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.1535645160474814
wine-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.1466694619739428
wine-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 2836]","[0.0, 2836.0]",0,65.51255645998754
wine-no-change,1385,multirank,0.0,0.0,0.4732016925246826,0.4732016925246826,"[0, 2836]","[0, 269, 270, 318, 320, 578, 580, 779, 780, 806, 823, 852, 855, 1088, 1089, 1494, 1498, 1802, 1805, 1806, 2143, 2144, 2375, 2376, 2441, 2455, 2456, 2836]",26,17.377957077987958
wine-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.218844705959782
breast-cancer-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0243693189695477
breast-cancer-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0268883520038798
breast-cancer-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0189684450160712
breast-cancer-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0187334970105439
breast-cancer-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 458]","[0.0, 458.0]",0,1.2224055120022967
breast-cancer-no-change,1385,multirank,0.0,0.0,0.4847161572052402,0.4847161572052402,"[0, 458]","[0, 65, 67, 73, 74, 76, 77, 137, 138, 139, 216, 217, 221, 222, 283, 284, 293, 296, 306, 307, 343, 345, 348, 393, 394, 450, 452, 458]",26,0.6115798230166547
breast-cancer-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0631473440444096
abalone-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,0.0387463339720852
abalone-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,0.0436936619807966
abalone-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,0.0556055229972116
abalone-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,0.0559845810057595
abalone-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 689]","[0.0, 689.0]",0,2.471130861027632
abalone-no-change,1385,multirank,0.0,0.0,0.4687953555878084,0.4687953555878084,"[0, 689]","[0, 12, 13, 122, 123, 230, 241, 242, 366, 367, 382, 383, 404, 405, 406, 545, 664, 665, 667, 668, 685, 686, 689]",21,1.21884352597408
abalone-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,0.0988772469572722
dry-beans-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,0.2282704730168916
dry-beans-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,0.2206882330356165
dry-beans-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,2.0424300499726087
dry-beans-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,2.043252265022602
dry-beans-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 3546]","[0.0, 3546.0]",0,101.7977450650069
dry-beans-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,1.9139535389840605
change_in_mean-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0156333370250649
change_in_mean-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0212532500154338
change_in_mean-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0044593410566449
change_in_mean-no-change,1385,changekNN_bs__model_selection_alpha=0.05,0.0,0.0,0.04,0.04,"[0, 200]","[0, 8, 200]",1,0.0051614650292322
change_in_mean-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 200]","[0.0, 200.0]",0,0.2970303599722683
change_in_mean-no-change,1385,multirank,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.1472064580302685
change_in_mean-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0424889489659108
change_in_covariance-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0173410350107587
change_in_covariance-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.014743911975529
change_in_covariance-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0060975000378675
change_in_covariance-no-change,1385,changekNN_bs__model_selection_alpha=0.05,0.0,0.0,0.04,0.04,"[0, 200]","[0, 8, 200]",1,0.0052593350410461
change_in_covariance-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 200]","[0.0, 200.0]",0,0.2537113649887033
change_in_covariance-no-change,1385,multirank,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.1496004120563157
change_in_covariance-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,0.0414247459848411
dirichlet-no-change,1385,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.0258606789866462
dirichlet-no-change,1385,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.022353452979587
dirichlet-no-change,1385,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.0028841109597124
dirichlet-no-change,1385,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.0028489009710028
dirichlet-no-change,1385,ecp,1.0,0.0,0.0,0.0,"[0, 150]","[0.0, 150.0]",0,0.1401329559739679
dirichlet-no-change,1385,multirank,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.0954237809637561
dirichlet-no-change,1385,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 150]","[0, 150]",0,0.0241364510147832
iris-no-change,1385,change_in_mean_bs,0.0,0.0,0.06,0.06,"[0, 50]","[0, 47, 50]",1,2.8139911592006683e-05
glass-no-change,1385,change_in_mean_bs,0.0,0.0,0.3421052631578947,0.3421052631578947,"[0, 76]","[0, 50, 54, 55, 57, 67, 69, 76]",6,3.915000706911087e-05
wine-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.0001373281702399
breast-cancer-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,4.0308572351932526e-05
abalone-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 689]","[0, 689]",0,4.708860069513321e-05
dry-beans-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 3546]","[0, 3546]",0,0.0002104677259922
change_in_mean-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,3.277882933616638e-05
change_in_covariance-no-change,1385,change_in_mean_bs,1.0,0.0,0.0,0.0,"[0, 200]","[0, 200]",0,2.913922071456909e-05
dirichlet-no-change,1385,change_in_mean_bs,0.0,0.0,0.4933333333333333,0.4933333333333333,"[0, 150]","[0, 2, 5, 8, 10, 13, 15, 19, 21, 24, 27, 31, 34, 37, 40, 42, 46, 50, 53, 55, 58, 61, 64, 66, 68, 71, 74, 76, 79, 81, 84, 87, 89, 92, 94, 97, 100, 102, 106, 109, 112, 114, 117, 120, 123, 125, 128, 130, 133, 136, 138, 140, 143, 147, 150]",53,0.0001145480200648
iris-no-change,1385,decon,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,1.408854444976896
iris-no-change,1385,mnwbs_changepoints,0.0,0.0,0.46,0.46,"[0, 50]","[0, 23.0, 50]",1,13.373301229905335
glass-no-change,1385,decon,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,1.3896507630124688
glass-no-change,1385,mnwbs_changepoints,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,21.257500973530114
breast-cancer-no-change,1385,mnwbs_changepoints,0.0,0.0,0.2292576419213974,0.2292576419213974,"[0, 458]","[0, 353.0, 458]",1,1493.742407931015
change_in_mean-no-change,1385,mnwbs_changepoints,0.0,0.0,0.055,0.055,"[0, 200]","[0, 11.0, 200]",1,257.05235379748046
change_in_covariance-no-change,1385,mnwbs_changepoints,0.0,0.0,0.055,0.055,"[0, 200]","[0, 11.0, 200]",1,248.76360273174942
dirichlet-no-change,1385,mnwbs_changepoints,0.0,0.0,0.24,0.24,"[0, 150]","[0, 114.0, 150]",1,595.1448649484664
