dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris-no-change,252,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0052338410168886
iris-no-change,252,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0064208004623651
iris-no-change,252,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0005473457276821
iris-no-change,252,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0003203079104423
iris-no-change,252,ecp,1.0,0.0,0.0,0.0,"[0, 50]","[0.0, 50.0]",0,0.0325559731572866
iris-no-change,252,multirank,0.0,0.0,0.04,0.04,"[0, 50]","[0, 2, 50]",1,0.0236430894583463
iris-no-change,252,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0026981681585311
glass-no-change,252,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0082958079874515
glass-no-change,252,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.010685009881854
glass-no-change,252,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0011665523052215
glass-no-change,252,changekNN_bs__model_selection_alpha=0.05,0.0,0.0,0.4342105263157895,0.4342105263157895,"[0, 76]","[0, 43, 76]",1,0.0009722393006086
glass-no-change,252,ecp,1.0,0.0,0.0,0.0,"[0, 76]","[0.0, 76.0]",0,0.0496466848999261
glass-no-change,252,multirank,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0347497668117284
glass-no-change,252,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0055688079446554
wine-no-change,252,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.1454033609479665
wine-no-change,252,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.1163840796798467
wine-no-change,252,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.985515620559454
wine-no-change,252,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.001489568501711
wine-no-change,252,ecp,1.0,0.0,0.0,0.0,"[0, 2836]","[0.0, 2836.0]",0,50.21501618809998
wine-no-change,252,multirank,0.0,0.0,0.4326516220028208,0.4326516220028208,"[0, 2836]","[0, 210, 211, 221, 228, 231, 906, 907, 959, 960, 1070, 1072, 1107, 1121, 1609, 1706, 1710, 2208, 2209, 2345, 2346, 2494, 2497, 2836]",22,15.971085777506232
wine-no-change,252,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.151746429502964
breast-cancer-no-change,252,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0298883635550737
breast-cancer-no-change,252,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0342613812536001
breast-cancer-no-change,252,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0157118421047925
