dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris-no-change,470,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0054337251931428
iris-no-change,470,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0059360321611166
iris-no-change,470,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0005760565400123
iris-no-change,470,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0004066601395606
iris-no-change,470,ecp,1.0,0.0,0.0,0.0,"[0, 50]","[0.0, 50.0]",0,0.0402474850416183
iris-no-change,470,multirank,0.0,0.0,0.46,0.46,"[0, 50]","[0, 27, 50]",1,0.0268814489245414
iris-no-change,470,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 50]","[0, 50]",0,0.0030036699026823
glass-no-change,470,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.011783268302679
glass-no-change,470,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0105426032096147
glass-no-change,470,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0007272642105817
glass-no-change,470,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0007194969803094
glass-no-change,470,ecp,1.0,0.0,0.0,0.0,"[0, 76]","[0.0, 76.0]",0,0.0600259415805339
glass-no-change,470,multirank,0.0,0.0,0.0394736842105263,0.0394736842105263,"[0, 76]","[0, 3, 76]",1,0.0408076010644435
glass-no-change,470,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 76]","[0, 76]",0,0.0086827669292688
wine-no-change,470,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,0.1334118004888296
wine-no-change,470,changeforest_bs__model_selection_alpha=0.05,0.0,0.0,0.0148095909732016,0.0148095909732016,"[0, 2836]","[0, 2794, 2836]",1,0.2911353446543216
wine-no-change,470,changekNN_bs,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.1363927945494652
wine-no-change,470,changekNN_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.137485018000007
wine-no-change,470,ecp,1.0,0.0,0.0,0.0,"[0, 2836]","[0.0, 2836.0]",0,56.50218932889402
wine-no-change,470,multirank,0.0,0.0,0.4682651622002821,0.4682651622002821,"[0, 2836]","[0, 652, 653, 716, 718, 952, 953, 1129, 1130, 1281, 1283, 1327, 1328, 1606, 1610, 1646, 1750, 1754, 2166, 2169, 2170, 2242, 2249, 2250, 2352, 2353, 2500, 2799, 2802, 2822, 2823, 2836]",30,17.15922375395894
wine-no-change,470,kernseg_rbf,1.0,0.0,0.0,0.0,"[0, 2836]","[0, 2836]",0,1.1545620001852512
breast-cancer-no-change,470,changeforest_bs,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0258203763514757
breast-cancer-no-change,470,changeforest_bs__model_selection_alpha=0.05,1.0,0.0,0.0,0.0,"[0, 458]","[0, 458]",0,0.0318796783685684
breast-cancer-no-change,470,changekNN_bs,0.0,0.0,0.4912663755458515,0.4912663755458515,"[0, 458]","[0, 225, 458]",1,0.0199249051511287
breast-cancer-no-change,470,changekNN_bs__model_selection_alpha=0.05,0.0,0.0,0.4912663755458515,0.4912663755458515,"[0, 458]","[0, 225, 458]",1,0.0194574575871229
breast-cancer-no-change,470,ecp,1.0,0.0,0.0,0.0,"[0, 458]","[0.0, 458.0]",0,1.120209626853466
