dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,66,kernseg_rbf__gamma=0.025,0.6150084228744945,0.0,0.16,0.16,"[0, 50, 100, 150]","[0, 50, 58, 62, 85, 88, 100, 110, 115, 124, 150]",9,0.019904207438230515
iris,66,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01956184022128582
iris,66,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01965956948697567
iris,66,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019611138850450516
iris,66,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01952962949872017
iris,66,kernseg_rbf__gamma=0.8,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019549460150301456
iris,66,kernseg_linear,0.6580647122296691,0.0,0.11333333333333333,0.11333333333333333,"[0, 50, 100, 150]","[0, 50, 58, 62, 85, 88, 100, 110, 115, 117, 150]",9,0.055722786113619804
iris,66,kernseg_cosine,0.028283773272922093,0.0,0.16666666666666666,0.16666666666666666,"[0, 50, 100, 150]","[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 107, 109, 111, 113, 115, 117, 119, 121, 123, 125, 127, 129, 131, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.019233831204473972
glass,66,kernseg_rbf__gamma=0.025,0.9829775502789526,0.0,0.009345794392523364,0.009345794392523364,"[0, 70, 146, 155, 168, 185, 214]","[0, 70, 72, 146, 155, 168, 185, 214]",6,0.03596954885870218
glass,66,kernseg_rbf__gamma=0.05,0.9867372639305054,0.04205607476635514,0.0,0.04205607476635514,"[0, 70, 146, 155, 168, 185, 214]","[0, 70, 146, 168, 185, 214]",4,0.03613710775971413
glass,66,kernseg_rbf__gamma=0.1,0.9867372639305054,0.04205607476635514,0.0,0.04205607476635514,"[0, 70, 146, 155, 168, 185, 214]","[0, 70, 146, 168, 185, 214]",4,0.03573837038129568
