dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,73,kernseg_rbf__gamma=0.025,0.97993200471804,0.006666666666666667,0.006666666666666667,0.006666666666666667,"[0, 50, 100, 150]","[0, 50, 99, 150]",2,0.02241483051329851
iris,73,kernseg_rbf__gamma=0.05,0.97993200471804,0.006666666666666667,0.006666666666666667,0.006666666666666667,"[0, 50, 100, 150]","[0, 50, 99, 150]",2,0.019563457928597927
iris,73,kernseg_rbf__gamma=0.1,0.97993200471804,0.006666666666666667,0.006666666666666667,0.006666666666666667,"[0, 50, 100, 150]","[0, 50, 99, 150]",2,0.019766797311604023
iris,73,kernseg_rbf__gamma=0.2,0.97993200471804,0.006666666666666667,0.006666666666666667,0.006666666666666667,"[0, 50, 100, 150]","[0, 50, 99, 150]",2,0.019647437147796154
iris,73,kernseg_rbf__gamma=0.4,0.96006671645913,0.006666666666666667,0.006666666666666667,0.006666666666666667,"[0, 50, 100, 150]","[0, 49, 99, 150]",2,0.01954734791070223
iris,73,kernseg_rbf__gamma=0.8,0.5437515388376617,0.3333333333333333,0.006666666666666667,0.3333333333333333,"[0, 50, 100, 150]","[0, 49, 150]",1,0.01964441780000925
iris,73,kernseg_linear,0.5382214428305154,0.0,0.14666666666666667,0.14666666666666667,"[0, 50, 100, 150]","[0, 50, 62, 64, 66, 82, 92, 97, 100, 110, 117, 122, 139, 144, 150]",13,0.05568667408078909
iris,73,kernseg_cosine,0.028283773272922093,0.0,0.16,0.16,"[0, 50, 100, 150]","[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 87, 89, 91, 93, 95, 97, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.01923885103315115
glass,73,kernseg_rbf__gamma=0.025,0.9899496260590284,0.009345794392523364,0.009345794392523364,0.009345794392523364,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 46, 59, 135, 144, 214]",5,0.036068376153707504
glass,73,kernseg_rbf__gamma=0.05,0.9899496260590284,0.009345794392523364,0.009345794392523364,0.009345794392523364,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 46, 59, 135, 144, 214]",5,0.03608141653239727
glass,73,kernseg_rbf__gamma=0.1,0.17414448726720377,0.3691588785046729,0.009345794392523364,0.3691588785046729,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 214]",1,0.03575308807194233
glass,73,kernseg_rbf__gamma=0.2,0.17414448726720377,0.3691588785046729,0.009345794392523364,0.3691588785046729,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 214]",1,0.035755918361246586
glass,73,kernseg_rbf__gamma=0.4,0.17414448726720377,0.3691588785046729,0.009345794392523364,0.3691588785046729,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 214]",1,0.035925136879086494
glass,73,kernseg_rbf__gamma=0.8,0.0,0.3691588785046729,0.0,0.3691588785046729,"[0, 29, 46, 59, 135, 144, 214]","[0, 214]",0,0.035718138329684734
glass,73,kernseg_linear,0.32487089110749123,0.004672897196261682,0.16355140186915887,0.16355140186915887,"[0, 29, 46, 59, 135, 144, 214]","[0, 27, 29, 41, 43, 46, 49, 51, 53, 56, 60, 62, 65, 72, 75, 78, 82, 84, 88, 94, 100, 102, 104, 106, 111, 113, 116, 119, 123, 130, 133, 135, 144, 153, 155, 191, 194, 214]",36,0.10153133887797594
glass,73,kernseg_cosine,0.03134017274148266,0.004672897196261682,0.17289719626168223,0.17289719626168223,"[0, 29, 46, 59, 135, 144, 214]","[0, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 46, 49, 51, 53, 56, 58, 60, 62, 65, 68, 70, 72, 75, 77, 79, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 119, 121, 123, 125, 127, 129, 131, 133, 135, 137, 139, 141, 144, 147, 149, 151, 153, 155, 157, 159, 161, 163, 165, 167, 169, 171, 173, 175, 178, 180, 182, 184, 186, 188, 191, 194, 196, 198, 200, 202, 204, 206, 208, 210, 212, 214]",99,0.03487774357199669
wine,73,kernseg_rbf__gamma=0.025,0.9975492627175099,0.0006190034045187249,0.0006190034045187249,0.0006190034045187249,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1080, 1295, 4127, 4320, 6462]",4,5.403039824217558
wine,73,kernseg_rbf__gamma=0.05,0.9975492627175099,0.0006190034045187249,0.0006190034045187249,0.0006190034045187249,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1080, 1295, 4127, 4320, 6462]",4,5.396235626190901
wine,73,kernseg_rbf__gamma=0.1,0.9983014298583133,0.0006190034045187249,0.0006190034045187249,0.0006190034045187249,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1080, 1295, 4127, 4323, 6462]",4,5.375110447406769
wine,73,kernseg_rbf__gamma=0.2,0.9983014298583133,0.0006190034045187249,0.0006190034045187249,0.0006190034045187249,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1080, 1295, 4127, 4323, 6462]",4,5.408530307933688
wine,73,kernseg_rbf__gamma=0.4,0.9978562867590288,0.0009285051067780873,0.0009285051067780873,0.0009285051067780873,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1073, 1295, 4127, 4324, 6462]",4,5.459048903547227
wine,73,kernseg_rbf__gamma=0.8,0.8730051172541452,0.034354688950789226,0.0009285051067780873,0.034354688950789226,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1073, 4324, 6462]",2,5.511259967461228
wine,73,kernseg_linear,0.7963296394047055,0.004023522129371711,0.07226864747756112,0.07226864747756112,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1073, 1075, 1177, 1179, 1295, 3664, 3666, 4051, 4053, 4103, 4105, 4323, 4418, 4420, 6243, 6245, 6431, 6434, 6462]",18,3.048307773657143
wine,73,kernseg_cosine,0.2154642373672004,0.0006190034045187249,0.21030640668523676,0.21030640668523676,"[0, 1079, 1295, 4131, 4324, 6462]","[0, 1073, 1075, 1104, 1106, 1177, 1179, 1295, 1351, 1360, 1524, 1528, 2015, 2019, 2593, 2595, 2652, 2654, 2778, 2781, 2814, 2816, 2823, 2825, 2882, 2884, 2970, 2973, 3127, 3129, 3298, 3300, 3394, 3396, 3612, 3614, 3663, 3665, 4051, 4053, 4103, 4105, 4127, 4321, 4383, 4385, 4398, 4400, 4407, 4409, 4418, 4420, 4427, 4429, 4527, 4529, 4719, 4721, 4816, 4909, 4911, 4949, 4951, 5049, 5051, 5059, 5061, 5180, 5182, 5194, 5196, 5467, 5479, 5481, 5538, 5618, 5620, 5668, 5670, 5775, 5777, 5781, 5783, 5862, 5864, 5918, 5920, 6028, 6033, 6035, 6243, 6245, 6288, 6290, 6425, 6427, 6431, 6434, 6448, 6450, 6462]",99,4.777334640733898
breast-cancer,73,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.08833854086697102
breast-cancer,73,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.0885267797857523
breast-cancer,73,kernseg_rbf__gamma=0.1,0.9942263155512072,0.001430615164520744,0.001430615164520744,0.001430615164520744,"[0, 458, 699]","[0, 457, 699]",1,0.08571464754641056
breast-cancer,73,kernseg_rbf__gamma=0.2,0.9942263155512072,0.001430615164520744,0.001430615164520744,0.001430615164520744,"[0, 458, 699]","[0, 457, 699]",1,0.08585177548229694
breast-cancer,73,kernseg_rbf__gamma=0.4,0.9942263155512072,0.001430615164520744,0.001430615164520744,0.001430615164520744,"[0, 458, 699]","[0, 457, 699]",1,0.08477978222072124
breast-cancer,73,kernseg_rbf__gamma=0.8,0.9942263155512072,0.001430615164520744,0.001430615164520744,0.001430615164520744,"[0, 458, 699]","[0, 457, 699]",1,0.0852556899189949
breast-cancer,73,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 458, 699]","[0, 458, 699]",1,0.13148544263094664
breast-cancer,73,kernseg_cosine,0.03266830048778995,0.001430615164520744,0.3218884120171674,0.3218884120171674,"[0, 458, 699]","[0, 26, 28, 40, 42, 44, 52, 67, 83, 90, 100, 119, 121, 124, 127, 142, 152, 154, 170, 179, 183, 185, 200, 202, 223, 225, 274, 279, 312, 320, 322, 324, 326, 328, 337, 340, 342, 352, 355, 357, 359, 364, 370, 373, 376, 390, 395, 398, 402, 404, 417, 433, 435, 440, 442, 448, 450, 457, 460, 468, 474, 477, 487, 491, 493, 505, 507, 510, 512, 516, 518, 538, 541, 544, 561, 563, 566, 568, 571, 592, 595, 607, 610, 612, 614, 616, 621, 631, 633, 643, 646, 653, 656, 662, 665, 674, 677, 688, 690, 693, 699]",99,0.07654315419495106
abalone,73,kernseg_rbf__gamma=0.025,0.9142748889788235,0.040088539104771274,0.02164289227742253,0.040088539104771274,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1306, 1872, 2075, 2334, 2761, 3103, 3235, 3951, 4066]",12,2.0643143728375435
abalone,73,kernseg_rbf__gamma=0.05,0.9142748889788235,0.040088539104771274,0.02164289227742253,0.040088539104771274,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1306, 1872, 2075, 2334, 2761, 3103, 3235, 3951, 4066]",12,2.079305569641292
abalone,73,kernseg_rbf__gamma=0.1,0.9074561935965016,0.03984259714707329,0.014510575504181012,0.03984259714707329,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1306, 1872, 2075, 2334, 2762, 3335, 3951, 4066]",11,2.077770779840648
abalone,73,kernseg_rbf__gamma=0.2,0.9069269405292293,0.03984259714707329,0.014510575504181012,0.03984259714707329,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1301, 1872, 2075, 2334, 2762, 3335, 3951, 4066]",11,2.0823858799412847
abalone,73,kernseg_rbf__gamma=0.4,0.909013599329225,0.03885882931628136,0.01352680767338908,0.03885882931628136,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1301, 1872, 2075, 2334, 2766, 3335, 3951, 4066]",11,2.0820193020626903
abalone,73,kernseg_rbf__gamma=0.8,0.5892207463383917,0.18691588785046728,0.0007378258730939498,0.18691588785046728,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 913, 1301, 1872, 2075, 2333, 3951, 4066]",8,2.09244298748672
abalone,73,kernseg_linear,0.7957498166282051,0.09837678307919331,0.04303984259714708,0.09837678307919331,"[0, 67, 125, 182, 224, 913, 1304, 1872, 2075, 2334, 2821, 2924, 3191, 3317, 3951, 4066]","[0, 125, 182, 224, 913, 1306, 1477, 1479, 1872, 2075, 2334, 3221, 3232, 3951, 4066]",13,1.2071937015280128
