dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,355,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019398400967475027
iris,355,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019260971050243825
iris,355,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019840357010252774
iris,355,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01995702600106597
iris,355,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.020402432011906058
iris,355,kernseg_rbf__gamma=0.8,0.5681159420289855,0.3333333333333333,0.0,0.3333333333333333,"[0, 50, 100, 150]","[0, 50, 150]",1,0.020358441048301756
iris,355,kernseg_linear,0.7149800871773966,0.0,0.14,0.14,"[0, 50, 100, 150]","[0, 50, 59, 100, 108, 129, 134, 145, 150]",7,0.05612202099291608
iris,355,kernseg_cosine,0.028283773272922093,0.0,0.16666666666666666,0.16666666666666666,"[0, 50, 100, 150]","[0, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.018854196008760482
glass,355,kernseg_rbf__gamma=0.025,0.85459511058916,0.0794392523364486,0.004672897196261682,0.0794392523364486,"[0, 29, 42, 112, 121, 197, 214]","[0, 29, 42, 112, 122, 214]",4,0.03554129198892042
glass,355,kernseg_rbf__gamma=0.05,0.85459511058916,0.0794392523364486,0.004672897196261682,0.0794392523364486,"[0, 29, 42, 112, 121, 197, 214]","[0, 29, 42, 112, 122, 214]",4,0.03588329901685938
glass,355,kernseg_rbf__gamma=0.1,0.85459511058916,0.0794392523364486,0.004672897196261682,0.0794392523364486,"[0, 29, 42, 112, 121, 197, 214]","[0, 29, 42, 112, 122, 214]",4,0.035422901972196996
glass,355,kernseg_rbf__gamma=0.2,0.2801237822261299,0.3691588785046729,0.0,0.3691588785046729,"[0, 29, 42, 112, 121, 197, 214]","[0, 42, 214]",1,0.03552226099418476
glass,355,kernseg_rbf__gamma=0.4,0.19503833369632423,0.42990654205607476,0.0,0.42990654205607476,"[0, 29, 42, 112, 121, 197, 214]","[0, 29, 214]",1,0.03630947502097115
glass,355,kernseg_rbf__gamma=0.8,0.19503833369632423,0.42990654205607476,0.0,0.42990654205607476,"[0, 29, 42, 112, 121, 197, 214]","[0, 29, 214]",1,0.03538629302056506
glass,355,kernseg_linear,0.19601613467747725,0.037383177570093455,0.16822429906542055,0.16822429906542055,"[0, 29, 42, 112, 121, 197, 214]","[0, 2, 6, 8, 13, 15, 24, 27, 29, 31, 34, 36, 38, 40, 42, 58, 61, 69, 71, 101, 103, 113, 115, 117, 120, 122, 131, 135, 137, 141, 143, 145, 150, 154, 157, 161, 163, 170, 172, 174, 176, 179, 182, 184, 187, 189, 205, 207, 209, 211, 214]",49,0.10185179801192135
glass,355,kernseg_cosine,0.030337246259420348,0.004672897196261682,0.17757009345794392,0.17757009345794392,"[0, 29, 42, 112, 121, 197, 214]","[0, 2, 4, 6, 8, 10, 13, 15, 17, 20, 22, 24, 27, 29, 31, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 61, 63, 65, 67, 69, 71, 73, 75, 77, 79, 81, 83, 85, 87, 89, 91, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 113, 115, 117, 120, 122, 125, 127, 129, 131, 133, 135, 137, 139, 141, 143, 145, 147, 150, 152, 154, 157, 159, 161, 163, 165, 168, 170, 172, 174, 176, 178, 180, 182, 184, 187, 189, 192, 194, 196, 199, 201, 203, 205, 207, 209, 211, 214]",99,0.03428440302377567
wine,355,kernseg_rbf__gamma=0.025,0.9718288108952808,0.029866914268028476,0.0017022593624264934,0.029866914268028476,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3399, 6246, 6462]",3,5.835320906015113
wine,355,kernseg_rbf__gamma=0.05,0.977140082147524,0.029866914268028476,0.00015475085112968121,0.029866914268028476,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3411, 6246, 6462]",3,5.873796469997615
wine,355,kernseg_rbf__gamma=0.1,0.976810894309373,0.029866914268028476,0.00015475085112968121,0.029866914268028476,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3411, 6245, 6462]",3,5.92639669100754
wine,355,kernseg_rbf__gamma=0.2,0.976810894309373,0.029866914268028476,0.00015475085112968121,0.029866914268028476,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3411, 6245, 6462]",3,5.85005661600735
wine,355,kernseg_rbf__gamma=0.4,0.9761529807746133,0.029866914268028476,0.00046425255338904364,0.029866914268028476,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3411, 6243, 6462]",3,5.761897281045094
wine,355,kernseg_rbf__gamma=0.8,0.9133594217002379,0.033426183844011144,0.00015475085112968121,0.033426183844011144,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 3409, 6462]",2,5.780878642981406
wine,355,kernseg_linear,0.5073373735234901,0.029866914268028476,0.14933457134014236,0.14933457134014236,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 1272, 1515, 1517, 1860, 1862, 1873, 1875, 2119, 2121, 2234, 2237, 3032, 3035, 3221, 3223, 3551, 3553, 3651, 3653, 4314, 4316, 6246, 6297, 6299, 6462]",24,3.105544840975199
wine,355,kernseg_cosine,0.18085064921607605,0.0012380068090374497,0.21603218817703498,0.21603218817703498,"[0, 1079, 1272, 3410, 6246, 6462]","[0, 285, 287, 1068, 1071, 1272, 1285, 1287, 1441, 1443, 1515, 1517, 1707, 1709, 1738, 1740, 1754, 1756, 1860, 1862, 1873, 1875, 1889, 1891, 1969, 1971, 2054, 2056, 2119, 2121, 2234, 2237, 2460, 2466, 2514, 2516, 2804, 2806, 2931, 2933, 2962, 2964, 3020, 3023, 3032, 3035, 3078, 3080, 3144, 3146, 3221, 3223, 3409, 3529, 3531, 3551, 3553, 3651, 3653, 3782, 3786, 3865, 3867, 4002, 4004, 4022, 4026, 4192, 4194, 4218, 4220, 4314, 4316, 4446, 4450, 4464, 4466, 4730, 4732, 4787, 4791, 4798, 4803, 4806, 5583, 5585, 5721, 5723, 6016, 6018, 6153, 6155, 6246, 6297, 6299, 6325, 6368, 6370, 6408, 6410, 6462]",99,4.879336164041888
breast-cancer,355,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.08993160701356828
breast-cancer,355,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.08612782199634239
breast-cancer,355,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.08332698896992952
breast-cancer,355,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.0858083349885419
breast-cancer,355,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.08571148599730805
breast-cancer,355,kernseg_rbf__gamma=0.8,1.0,0.0,0.0,0.0,"[0, 241, 699]","[0, 241, 699]",1,0.08098673901986331
breast-cancer,355,kernseg_linear,0.8994262708817036,0.0,0.10157367668097282,0.10157367668097282,"[0, 241, 699]","[0, 170, 173, 241, 699]",3,0.12962621898623183
breast-cancer,355,kernseg_cosine,0.03413104776110138,0.0,0.31616595135908443,0.31616595135908443,"[0, 241, 699]","[0, 8, 11, 14, 17, 22, 25, 27, 32, 41, 43, 65, 69, 71, 73, 75, 83, 85, 87, 91, 115, 120, 128, 136, 139, 142, 153, 155, 159, 161, 166, 170, 175, 177, 186, 189, 191, 193, 196, 211, 213, 218, 220, 239, 241, 244, 261, 268, 274, 277, 279, 312, 330, 332, 347, 349, 352, 361, 367, 372, 376, 389, 392, 417, 419, 421, 425, 431, 435, 454, 456, 462, 489, 491, 493, 496, 499, 525, 527, 539, 542, 548, 550, 570, 572, 577, 579, 593, 596, 606, 609, 612, 618, 620, 624, 626, 631, 633, 678, 689, 699]",99,0.0756035300437361
abalone,355,kernseg_rbf__gamma=0.025,0.8902062909800669,0.05632070831283817,0.0027053615346778162,0.05632070831283817,"[0, 391, 594, 861, 987, 1090, 1205, 1773, 1840, 1897, 1955, 1997, 2631, 3320, 3807, 4066]","[0, 391, 1090, 1205, 1773, 1840, 1897, 1997, 2620, 3321, 3807, 4066]",10,2.1242457699845545
abalone,355,kernseg_rbf__gamma=0.05,0.8715253473535309,0.05632070831283817,0.0073782587309394985,0.05632070831283817,"[0, 391, 594, 861, 987, 1090, 1205, 1773, 1840, 1897, 1955, 1997, 2631, 3320, 3807, 4066]","[0, 391, 1090, 1205, 1773, 1840, 1897, 1997, 2620, 3350, 3807, 4066]",10,2.1227976919617504
abalone,355,kernseg_rbf__gamma=0.1,0.8710858218100949,0.05632070831283817,0.0073782587309394985,0.05632070831283817,"[0, 391, 594, 861, 987, 1090, 1205, 1773, 1840, 1897, 1955, 1997, 2631, 3320, 3807, 4066]","[0, 391, 1090, 1205, 1773, 1840, 1897, 1998, 2620, 3350, 3807, 4066]",10,2.129202699987218
