dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,415,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.023301204666495323
iris,415,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019596517086029053
iris,415,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019264270551502705
iris,415,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019577178172767162
iris,415,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019490769132971764
iris,415,kernseg_rbf__gamma=0.8,0.5681159420289855,0.3333333333333333,0.0,0.3333333333333333,"[0, 50, 100, 150]","[0, 50, 150]",1,0.022283201105892658
iris,415,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.05508722644299269
iris,415,kernseg_cosine,0.028283773272922093,0.0,0.16666666666666666,0.16666666666666666,"[0, 50, 100, 150]","[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 53, 55, 57, 59, 61, 63, 65, 67, 69, 71, 73, 75, 77, 79, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.018960091285407543
glass,415,kernseg_rbf__gamma=0.025,0.9041697705823775,0.028037383177570093,0.028037383177570093,0.028037383177570093,"[0, 70, 146, 175, 188, 205, 214]","[0, 76, 146, 175, 188, 205, 214]",5,0.03554134722799063
glass,415,kernseg_rbf__gamma=0.05,0.764768860533296,0.07476635514018691,0.07476635514018691,0.07476635514018691,"[0, 70, 146, 175, 188, 205, 214]","[0, 86, 146, 175, 188, 205, 214]",5,0.0353408083319664
glass,415,kernseg_rbf__gamma=0.1,0.4971947084163083,0.32710280373831774,0.0,0.32710280373831774,"[0, 70, 146, 175, 188, 205, 214]","[0, 146, 175, 214]",2,0.03562576696276665
glass,415,kernseg_rbf__gamma=0.2,0.4971947084163083,0.32710280373831774,0.0,0.32710280373831774,"[0, 70, 146, 175, 188, 205, 214]","[0, 146, 175, 214]",2,0.03568598721176386
glass,415,kernseg_rbf__gamma=0.4,0.0,0.32710280373831774,0.0,0.32710280373831774,"[0, 70, 146, 175, 188, 205, 214]","[0, 214]",0,0.035458517260849476
glass,415,kernseg_rbf__gamma=0.8,0.0,0.32710280373831774,0.0,0.32710280373831774,"[0, 70, 146, 175, 188, 205, 214]","[0, 214]",0,0.03580491617321968
glass,415,kernseg_linear,0.19380893052505688,0.028037383177570093,0.17757009345794392,0.17757009345794392,"[0, 70, 146, 175, 188, 205, 214]","[0, 5, 11, 13, 15, 46, 50, 56, 60, 76, 78, 90, 92, 96, 98, 105, 108, 118, 120, 124, 127, 129, 132, 135, 137, 141, 143, 145, 147, 149, 151, 153, 158, 160, 162, 168, 170, 173, 175, 177, 179, 182, 184, 186, 188, 198, 200, 203, 206, 209, 214]",49,0.10162172466516495
