dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,121,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.023742493242025375
iris,121,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019548717886209488
iris,121,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01977317687124014
iris,121,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01955535914748907
iris,121,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019508689641952515
iris,121,kernseg_rbf__gamma=0.8,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01948448922485113
iris,121,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.055968351662158966
iris,121,kernseg_cosine,0.027743480680913712,0.006666666666666667,0.16666666666666666,0.16666666666666666,"[0, 50, 100, 150]","[0, 2, 4, 6, 8, 10, 12, 14, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67, 69, 71, 73, 75, 77, 79, 81, 83, 85, 87, 89, 91, 93, 95, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.018888723105192184
glass,121,kernseg_rbf__gamma=0.025,0.8417867827055037,0.0794392523364486,0.018691588785046728,0.0794392523364486,"[0, 70, 83, 112, 121, 138, 214]","[0, 70, 84, 117, 121, 214]",4,0.03543179016560316
glass,121,kernseg_rbf__gamma=0.05,0.8417867827055037,0.0794392523364486,0.018691588785046728,0.0794392523364486,"[0, 70, 83, 112, 121, 138, 214]","[0, 70, 84, 117, 121, 214]",4,0.03628583438694477
glass,121,kernseg_rbf__gamma=0.1,0.7912561488126609,0.07009345794392523,0.009345794392523364,0.07009345794392523,"[0, 70, 83, 112, 121, 138, 214]","[0, 70, 123, 214]",2,0.03649710305035114
glass,121,kernseg_rbf__gamma=0.2,0.7912561488126609,0.07009345794392523,0.009345794392523364,0.07009345794392523,"[0, 70, 83, 112, 121, 138, 214]","[0, 70, 123, 214]",2,0.035804176703095436
glass,121,kernseg_rbf__gamma=0.4,0.7912561488126609,0.07009345794392523,0.009345794392523364,0.07009345794392523,"[0, 70, 83, 112, 121, 138, 214]","[0, 70, 123, 214]",2,0.03585617616772652
glass,121,kernseg_rbf__gamma=0.8,0.0,0.4766355140186916,0.0,0.4766355140186916,"[0, 70, 83, 112, 121, 138, 214]","[0, 214]",0,0.03513609245419502
glass,121,kernseg_linear,0.15681305203250975,0.02336448598130841,0.16822429906542055,0.16822429906542055,"[0, 70, 83, 112, 121, 138, 214]","[0, 6, 8, 28, 30, 38, 44, 46, 48, 55, 57, 61, 63, 70, 73, 75, 77, 80, 82, 84, 88, 90, 94, 117, 121, 123, 125, 127, 139, 141, 143, 145, 149, 152, 154, 156, 163, 166, 178, 180, 182, 188, 192, 195, 198, 200, 206, 208, 210, 212, 214]",49,0.10400684457272291
glass,121,kernseg_cosine,0.030671555086774455,0.004672897196261682,0.17757009345794392,0.17757009345794392,"[0, 70, 83, 112, 121, 138, 214]","[0, 3, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 33, 36, 38, 41, 44, 46, 48, 51, 53, 55, 57, 59, 61, 63, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 111, 113, 115, 117, 119, 121, 123, 125, 127, 129, 131, 133, 135, 137, 139, 141, 143, 145, 147, 149, 152, 154, 156, 159, 161, 163, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 193, 196, 198, 200, 202, 204, 206, 208, 210, 212, 214]",99,0.03425832651555538
wine,121,kernseg_rbf__gamma=0.025,0.9776738125402835,0.029866914268028476,0.0,0.029866914268028476,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 3626, 6462]",3,5.522344592958689
wine,121,kernseg_rbf__gamma=0.05,0.9776738125402835,0.029866914268028476,0.0,0.029866914268028476,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 3626, 6462]",3,5.565944251604378
wine,121,kernseg_rbf__gamma=0.1,0.9776738125402835,0.029866914268028476,0.0,0.029866914268028476,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 3626, 6462]",3,5.563166689127684
wine,121,kernseg_rbf__gamma=0.2,0.9776738125402835,0.029866914268028476,0.0,0.029866914268028476,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 3626, 6462]",3,5.487069400027394
wine,121,kernseg_rbf__gamma=0.4,0.976029166911615,0.029866914268028476,0.0007737542556484061,0.029866914268028476,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 3631, 6462]",3,5.474546827375889
wine,121,kernseg_rbf__gamma=0.8,0.9139009183058288,0.033426183844011144,0.0,0.033426183844011144,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 2138, 3410, 6462]",2,5.4534568171948195
wine,121,kernseg_linear,0.5328080733374193,0.029866914268028476,0.20380687093779015,0.20380687093779015,"[0, 2138, 3217, 3410, 3626, 6462]","[0, 1053, 1055, 1064, 1066, 1236, 1238, 1483, 1485, 2088, 2090, 2138, 3410, 3553, 3555, 3647, 4909, 4911, 4941, 4943, 6462]",19,3.0573517801240087
