dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
iris,163,kernseg_rbf__gamma=0.025,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019999445416033268
iris,163,kernseg_rbf__gamma=0.05,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019905376248061657
iris,163,kernseg_rbf__gamma=0.1,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019763417541980743
iris,163,kernseg_rbf__gamma=0.2,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.019729827530682087
iris,163,kernseg_rbf__gamma=0.4,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.020053304731845856
iris,163,kernseg_rbf__gamma=0.8,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.01981168705970049
iris,163,kernseg_linear,1.0,0.0,0.0,0.0,"[0, 50, 100, 150]","[0, 50, 100, 150]",2,0.055779941380023956
iris,163,kernseg_cosine,0.028283773272922093,0.0,0.16666666666666666,0.16666666666666666,"[0, 50, 100, 150]","[0, 2, 4, 6, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150]",73,0.0191039415076375
glass,163,kernseg_rbf__gamma=0.025,0.5965441663168142,0.07476635514018691,0.17757009345794392,0.17757009345794392,"[0, 29, 42, 59, 68, 144, 214]","[0, 2, 15, 17, 25, 29, 36, 42, 59, 68, 106, 108, 126, 128, 214]",13,0.03608705475926399
glass,163,kernseg_rbf__gamma=0.05,0.9751399410269631,0.018691588785046728,0.028037383177570093,0.028037383177570093,"[0, 29, 42, 59, 68, 144, 214]","[0, 2, 25, 36, 42, 59, 68, 144, 214]",7,0.0361756244674325
glass,163,kernseg_rbf__gamma=0.1,0.9826135528477565,0.018691588785046728,0.018691588785046728,0.018691588785046728,"[0, 29, 42, 59, 68, 144, 214]","[0, 25, 42, 59, 68, 144, 214]",5,0.03602803498506546
glass,163,kernseg_rbf__gamma=0.2,0.8654787117280305,0.0794392523364486,0.018691588785046728,0.0794392523364486,"[0, 29, 42, 59, 68, 144, 214]","[0, 25, 72, 144, 214]",3,0.03586559556424618
glass,163,kernseg_rbf__gamma=0.4,0.6004018888258424,0.20093457943925233,0.018691588785046728,0.20093457943925233,"[0, 29, 42, 59, 68, 144, 214]","[0, 25, 142, 214]",2,0.035690877586603165
glass,163,kernseg_rbf__gamma=0.8,0.6004018888258424,0.20093457943925233,0.018691588785046728,0.20093457943925233,"[0, 29, 42, 59, 68, 144, 214]","[0, 25, 142, 214]",2,0.03581656701862812
glass,163,kernseg_linear,0.23821514415546838,0.018691588785046728,0.17757009345794392,0.17757009345794392,"[0, 29, 42, 59, 68, 144, 214]","[0, 2, 15, 17, 20, 22, 25, 27, 29, 31, 33, 35, 37, 40, 42, 59, 61, 63, 66, 68, 70, 72, 75, 77, 80, 83, 91, 93, 95, 104, 106, 108, 111, 113, 115, 124, 126, 128, 136, 138, 140, 162, 167, 185, 187, 214]",44,0.10149895679205656
glass,163,kernseg_cosine,0.03167448156883677,0.0,0.17757009345794392,0.17757009345794392,"[0, 29, 42, 59, 68, 144, 214]","[0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 40, 42, 44, 46, 49, 51, 53, 55, 57, 59, 61, 63, 66, 68, 70, 72, 75, 77, 79, 81, 83, 86, 88, 91, 93, 95, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 149, 151, 153, 155, 158, 160, 162, 164, 167, 169, 171, 173, 175, 177, 179, 181, 183, 185, 187, 189, 191, 193, 196, 198, 201, 203, 205, 208, 210, 212, 214]",99,0.03496237192302942
wine,163,kernseg_rbf__gamma=0.025,0.9708139546949928,0.03203342618384401,0.002166511915815537,0.03203342618384401,"[0, 216, 1295, 1488, 4324, 6462]","[0, 215, 1502, 4323, 6462]",3,5.392093443311751
wine,163,kernseg_rbf__gamma=0.05,0.9708139546949928,0.03203342618384401,0.002166511915815537,0.03203342618384401,"[0, 216, 1295, 1488, 4324, 6462]","[0, 215, 1502, 4323, 6462]",3,5.434977134689689
wine,163,kernseg_rbf__gamma=0.1,0.9708139546949928,0.03203342618384401,0.002166511915815537,0.03203342618384401,"[0, 216, 1295, 1488, 4324, 6462]","[0, 215, 1502, 4323, 6462]",3,5.422488311305642
wine,163,kernseg_rbf__gamma=0.2,0.9708139546949928,0.03203342618384401,0.002166511915815537,0.03203342618384401,"[0, 216, 1295, 1488, 4324, 6462]","[0, 215, 1502, 4323, 6462]",3,5.391651952639222
wine,163,kernseg_rbf__gamma=0.4,0.9708139546949928,0.03203342618384401,0.002166511915815537,0.03203342618384401,"[0, 216, 1295, 1488, 4324, 6462]","[0, 215, 1502, 4323, 6462]",3,5.357170556671917
wine,163,kernseg_rbf__gamma=0.8,0.941225181047565,0.033426183844011144,0.002166511915815537,0.033426183844011144,"[0, 216, 1295, 1488, 4324, 6462]","[0, 1502, 4322, 6462]",2,5.338298273272812
wine,163,kernseg_linear,0.5376068186905381,0.03714020427112349,0.14840606623336428,0.14840606623336428,"[0, 216, 1295, 1488, 4324, 6462]","[0, 73, 75, 215, 1535, 1538, 2038, 2040, 2445, 2447, 4323, 4788, 4790, 5821, 5824, 6462]",14,3.030766202136874
